"年月日","分配後的漲跌幅","市場漲跌幅","投組累積報酬","市場累積報酬","投組累積報酬指數","市場累積報酬指數","cummax","dd","market_dd","年","annual_return"
2014-10-03,-0.0043,-0.006,0.5765,0.2329,1.5765,1.2329,1.6799,-0.0615512828144532,-0.0494950273687457,2014,0.158973148469097
2014-10-06,-0.0137,-0.0068,0.5549,0.2245,1.5549,1.2245,1.6799,-0.0744091910232751,-0.0559710122581143,2014,0.14309521633507
2014-10-07,0.005,0.0046,0.5626,0.2301,1.5626,1.2301,1.6799,-0.0698255848562415,-0.0516536889985352,2014,0.148810692416745
2014-10-08,-0.0467,-0.0295,0.4896,0.1938,1.4896,1.1938,1.6799,-0.113280552413834,-0.0796391951275923,2014,0.0951612330808835
2014-10-09,-0.018,-0.0023,0.4628,0.191,1.4628,1.191,1.6799,-0.129233882969224,-0.0817978567573817,2014,0.0754483308854275
2014-10-13,0.0116,0.007,0.4798,0.1994,1.4798,1.1994,1.6799,-0.119114232990059,-0.0753218718680132,2014,0.0879235315236986
2014-10-14,-0.0216,-0.0124,0.4478,0.1845,1.4478,1.1845,1.6799,-0.138162985892017,-0.0868090355408219,2014,0.0644243832427867
2014-10-15,0.0124,0.0094,0.4657,0.1957,1.4657,1.1957,1.6799,-0.127507589737484,-0.0781743890216636,2014,0.0776232455949972
2014-10-16,-0.0104,0,0.4505,0.1957,1.4505,1.1957,1.6799,-0.136555747365915,-0.0781743890216636,2014,0.0664159638408093
2014-10-17,-1e-04,0.0023,0.4504,0.1985,1.4504,1.1985,1.6799,-0.136615274718733,-0.076015727391874,2014,0.0663093222444253
2014-10-20,0.0143,0.0109,0.4711,0.2115,1.4711,1.2115,1.6799,-0.124293112685279,-0.0659933698249942,2014,0.0815575455525204
2014-10-21,-0.0076,0.0031,0.46,0.2152,1.46,1.2152,1.6799,-0.130900648848146,-0.0631408526713436,2014,0.0733377082063214
2014-10-22,0.0018,0.0017,0.4626,0.2172,1.4626,1.2172,1.6799,-0.129352937674861,-0.0615989515072083,2014,0.0752697160810927
2014-10-23,-0.01,-0.007,0.4479,0.2087,1.4479,1.2087,1.6799,-0.138103458539199,-0.0681520314547838,2014,0.0645170189202817
